closing_date,year,period_type,dividend_value
2024-05-28,2023,full year,7.2
2023-06-05,2022,full year,7.2
2018-07-12,2017,full year,11.07
2017-06-16,2016,full year,4.6
2017-01-09,2016,9 months,2.55
2016-06-15,2015,full year,6.24
2015-07-16,2014,full year,2.56
2014-07-16,2013,full year,2.33
