closing_date,year,period_type,dividend_value
2025-01-11,2024,9 months,20.0
2024-05-26,2023,full year,28.4
2023-05-23,2022,full year,15.5
2022-05-22,2021,full year,14.0
2021-06-24,2020,full year,12.5
2020-06-17,2019,full year,11.710424
2019-06-03,2018,full year,10.9
2018-05-30,2017,full year,8.367593
2017-06-08,2016,full year,6.975408
2016-06-30,2015,full year,6.877463
2015-07-07,2014,full year,6.854557
2014-07-08,2013,full year,2.302181
2013-04-30,2012,full year,5.149748
