closing_date,year,period_type,dividend_value
2021-06-11,2020,full year,0.0
2020-07-20,2019,full year,0.0
2019-06-11,2018,full year,0.0
2018-07-10,2017,full year,0.5
2017-07-11,2016,full year,7.7
,2015,full year,0.0
2015-06-11,2014,full year,0.5
2014-07-08,2013,full year,0.5
2013-05-13,2012,full year,0.5
2012-05-11,2011,full year,0.5
2011-05-05,2010,full year,0.5
