closing_date,year,period_type,dividend_value
2025-06-29,2025,full year,4.58
2025-06-28,2024,full year,9.13
2025-01-14,2024,full year,10.51
2024-06-09,2024,full year,4.58
2024-10-06,2023,full year,12.02
