closing_date,year,period_type,dividend_value
2025-07-15,2024,full year,0.1
2024-05-28,2023,full year,0.1
2023-05-22,2022,full year,0.1
2022-09-20,2021,full year,0.1
2021-06-08,2020,full year,0.1
2020-07-28,2019,full year,0.1
2019-06-25,2018,full year,0.1
2018-05-03,2017,full year,0.1
2017-05-29,2016,full year,0.1
2016-12-02,2015,full year,0.1
2015-04-30,2014,full year,0.1
2014-06-17,2013,full year,0.1
2013-04-10,2012,full year,0.1
