closing_date,year,period_type,dividend_value
2023-07-07,2023,full year,0.8
2022-07-04,2021,full year,0.78
2021-07-18,2020,full year,0.65
2020-09-01,2019,full year,0.43
2019-07-11,2018,full year,0.43
2018-07-04,2017,full year,0.43
2017-07-13,2016,full year,0.43
2013-11-25,2012,full year,0.4
2012-10-01,2011,full year,0.4
2011-05-23,2010,full year,0.4
