closing_date,year,period_type,dividend_value
2018-07-17,2017,full year,1.14
2017-07-17,2016,full year,0.9
2016-07-18,2015,full year,0.6
2015-07-15,2014,full year,0.2
2014-07-16,2013,full year,0.5
2013-04-23,2012,full year,0.45
2012-04-20,2011,full year,0.44
2011-04-26,2010,full year,0.38
2010-05-03,2009,full year,0.45
