closing_date,year,period_type,dividend_value
2025-04-29,2024,full year,78.0
2024-05-02,2023,full year,100.0
2023-07-07,2022,full year,78.0
2021-05-11,2020,full year,39.0
2020-05-12,2019,full year,30.0
2019-07-10,2018,full year,78.0
2018-07-10,2017,full year,78.0
2017-06-20,2016,full year,78.0
2016-04-18,2015,full year,78.0
2015-04-18,2014,full year,78.0
2014-07-01,2013,full year,40.0
2013-02-18,2012,full year,20.0
2012-02-17,2011,full year,20.0
2011-03-03,2010,full year,15.0
