closing_date,year,period_type,dividend_value
2020-07-28,2019,full year,30.0
2019-06-10,2018,full year,30.0
2018-06-13,2017,full year,30.0
2017-06-05,2016,full year,25.0
2016-06-13,2015,full year,20.0
2015-06-09,2014,full year,20.0
2014-06-10,2013,full year,25.0
2013-04-11,2012,full year,22.0
2012-04-13,2011,full year,20.0
2011-05-05,2010,full year,15.0
2010-04-01,2009,full year,14.0
2009-05-05,2008,full year,12.0
2008-05-08,2007,full year,11.0
2007-05-08,2006,full year,4.5
