closing_date,year,period_type,dividend_value
2019-05-27,2018,full year,24.0
2018-06-08,2017,full year,24.0
2017-06-18,2016,full year,24.0
2016-06-14,2015,full year,6.2
2015-06-10,2014,full year,6.2
2014-06-11,2013,full year,12.32
2013-02-28,2012,full year,32.0
2012-03-01,2011,full year,26.19
2011-03-03,2010,full year,22.77
2010-03-05,2009,full year,45.5
2009-04-06,2008,full year,13.8
2008-04-03,2007,full year,23.0
2007-04-02,2006,full year,17.5
