closing_date,year,period_type,dividend_value
,2021,full year,0.0
2021-07-13,2020,full year,1.17
2020-07-17,2019,full year,3.48
2019-07-18,2018,full year,18.21
2018-07-18,2017,full year,16.66
2017-07-11,2016,full year,10.28
2016-07-11,2015,full year,0.05
2015-07-11,2014,full year,0.05
2014-07-11,2013,full year,0.05
2013-05-17,2012,full year,0.05
2012-05-22,2011,full year,31.28
2011-04-20,2010,full year,26.21
2010-05-24,2009,full year,3.29
2009-06-04,2008,full year,50.55
