closing_date,year,period_type,dividend_value
2020-07-09,2019,full year,0.085
2019-07-08,2018,full year,0.141471
2018-06-22,2017,full year,0.14493
2017-06-28,2016,full year,0.06822
2015-06-29,2014,full year,0.080731
2014-07-07,2013,full year,0.0559
