closing_date,year,period_type,dividend_value
2021-07-19,2020,full year,0.0
2020-06-30,2019,full year,0.0
2019-07-15,2018,full year,0.0
2018-07-09,2017,full year,0.0
2017-07-10,2016,full year,0.0
2016-07-06,2015,full year,0.0
2015-07-06,2014,full year,0.0
2014-07-11,2013,full year,0.0
2013-05-23,2012,full year,0.0
